Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Beginning_Inventory,Weekly_Capacity,Baseline_Available_Capacity,ABC_Class,Planning_Priority,Planning_Key,Scenario,Scenario_Demand,Scenario_Capacity,Net_Demand,Allocated_Qty,Backlog,Remaining_Capacity,Allocation_Order,Allocation_Strategy,Allocation_Reason
P2,24,Elevation Training Mask 2.0,2017-09-10,9,33.0,1083,233,C,1,P2|24|2017-09-10,Demand_Surge_10pct,9.9,1083,0.0,0.0,0.0,990.3,16,Priority First,No Production Required
P2,306,Polar FT4 Heart Rate Monitor,2017-09-10,13,28.0,1083,233,C,1,P2|306|2017-09-10,Demand_Surge_10pct,14.3,1083,0.0,0.0,0.0,990.3,17,Priority First,No Production Required
P2,625,Nike Men's Kobe IX Elite Low Basketball Shoe,2017-09-10,2,9.0,1083,233,C,1,P2|625|2017-09-10,Demand_Surge_10pct,2.2,1083,0.0,0.0,0.0,990.3,18,Priority First,No Production Required
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-09-10,13,28.0,1083,233,C,1,P2|646|2017-09-10,Demand_Surge_10pct,14.3,1083,0.0,0.0,0.0,990.3,19,Priority First,No Production Required
P2,652,Merrell Women's Grassbow Sport Waterproof Hik,2017-09-10,2,8.0,1083,233,C,1,P2|652|2017-09-10,Demand_Surge_10pct,2.2,1083,0.0,0.0,0.0,990.3,20,Priority First,No Production Required
P2,666,Merrell Men's All Out Flash Trail Running Sho,2017-09-10,3,12.0,1083,233,C,1,P2|666|2017-09-10,Demand_Surge_10pct,3.3000000000000003,1083,0.0,0.0,0.0,990.3,21,Priority First,No Production Required
P2,671,Cleveland Golf Collegiate My Custom Wedge 588,2017-09-10,1,4.0,1083,233,C,1,P2|671|2017-09-10,Demand_Surge_10pct,1.1,1083,0.0,0.0,0.0,990.3,22,Priority First,No Production Required
P2,705,Cleveland Golf Women's 588 RTX CB Satin Chrom,2017-09-10,1,10.0,1083,233,C,1,P2|705|2017-09-10,Demand_Surge_10pct,1.1,1083,0.0,0.0,0.0,990.3,23,Priority First,No Production Required
P2,715,TaylorMade Women's RBZ SL Rescue,2017-09-10,4,10.0,1083,233,C,1,P2|715|2017-09-10,Demand_Surge_10pct,4.4,1083,0.0,0.0,0.0,990.3,24,Priority First,No Production Required
P2,724,LIJA Women's Mid-Length Panel Golf Shorts,2017-09-10,6,32.0,1083,233,C,1,P2|724|2017-09-10,Demand_Surge_10pct,6.6000000000000005,1083,0.0,0.0,0.0,990.3,25,Priority First,No Production Required
P2,725,LIJA Women's Button Golf Dress,2017-09-10,1,11.0,1083,233,C,1,P2|725|2017-09-10,Demand_Surge_10pct,1.1,1083,0.0,0.0,0.0,990.3,26,Priority First,No Production Required
P2,858,GolfBuddy VT3 GPS Watch,2017-09-10,3,8.0,1083,233,C,1,P2|858|2017-09-10,Demand_Surge_10pct,3.3000000000000003,1083,0.0,0.0,0.0,990.3,27,Priority First,No Production Required
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-09-17,429,2339.0,1083,344,A,3,P2|502|2017-09-17,Demand_Surge_10pct,471.9,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-09-17,229,1174.0,1083,344,A,3,P2|627|2017-09-17,Demand_Surge_10pct,251.90000000000003,1083,0.0,0.0,0.0,1083.0,2,Priority First,No Production Required
P2,35,adidas Brazuca 2014 Official Match Ball,2017-09-17,1,9.0,1083,344,C,1,P2|35|2017-09-17,Demand_Surge_10pct,1.1,1083,0.0,0.0,0.0,1083.0,3,Priority First,No Production Required
P2,58,Diamondback Boys' Insight 24 Performance Hybr,2017-09-17,14,145.0,1083,344,C,1,P2|58|2017-09-17,Demand_Surge_10pct,15.400000000000002,1083,0.0,0.0,0.0,1083.0,4,Priority First,No Production Required
P2,61,Diamondback Girls' Clarity 24 Hybrid Bike 201,2017-09-17,11,140.0,1083,344,C,1,P2|61|2017-09-17,Demand_Surge_10pct,12.1,1083,0.0,0.0,0.0,1083.0,5,Priority First,No Production Required
P2,127,Stiga Master Series ST3100 Competition Indoor,2017-09-17,11,135.0,1083,344,C,1,P2|127|2017-09-17,Demand_Surge_10pct,12.1,1083,0.0,0.0,0.0,1083.0,6,Priority First,No Production Required
P2,303,Garmin Forerunner 910XT GPS Watch,2017-09-17,14,175.0,1083,344,C,1,P2|303|2017-09-17,Demand_Surge_10pct,15.400000000000002,1083,0.0,0.0,0.0,1083.0,7,Priority First,No Production Required
P2,646,Merrell Women's Grassbow Sport Hiking Shoe,2017-09-17,2,15.0,1083,344,C,1,P2|646|2017-09-17,Demand_Surge_10pct,2.2,1083,0.0,0.0,0.0,1083.0,8,Priority First,No Production Required
P2,768,Titleist Club Glove Travel Cover,2017-09-17,12,170.0,1083,344,C,1,P2|768|2017-09-17,Demand_Surge_10pct,13.2,1083,0.0,0.0,0.0,1083.0,9,Priority First,No Production Required
P2,777,Bag Boy M330 Push Cart,2017-09-17,5,30.0,1083,344,C,1,P2|777|2017-09-17,Demand_Surge_10pct,5.5,1083,0.0,0.0,0.0,1083.0,10,Priority First,No Production Required
P2,845,Garmin Approach S4 Golf GPS Watch,2017-09-17,11,180.0,1083,344,C,1,P2|845|2017-09-17,Demand_Surge_10pct,12.1,1083,0.0,0.0,0.0,1083.0,11,Priority First,No Production Required
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-09-24,461,1910.0,1083,329,A,3,P2|502|2017-09-24,Demand_Surge_10pct,507.1,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-09-24,226,945.0,1083,329,A,3,P2|627|2017-09-24,Demand_Surge_10pct,248.6,1083,0.0,0.0,0.0,1083.0,2,Priority First,No Production Required
P2,58,Diamondback Boys' Insight 24 Performance Hybr,2017-09-24,9,131.0,1083,329,C,1,P2|58|2017-09-24,Demand_Surge_10pct,9.9,1083,0.0,0.0,0.0,1083.0,3,Priority First,No Production Required
P2,61,Diamondback Girls' Clarity 24 Hybrid Bike 201,2017-09-24,9,129.0,1083,329,C,1,P2|61|2017-09-24,Demand_Surge_10pct,9.9,1083,0.0,0.0,0.0,1083.0,4,Priority First,No Production Required
P2,127,Stiga Master Series ST3100 Competition Indoor,2017-09-24,8,124.0,1083,329,C,1,P2|127|2017-09-24,Demand_Surge_10pct,8.8,1083,0.0,0.0,0.0,1083.0,5,Priority First,No Production Required
P2,303,Garmin Forerunner 910XT GPS Watch,2017-09-24,16,161.0,1083,329,C,1,P2|303|2017-09-24,Demand_Surge_10pct,17.6,1083,0.0,0.0,0.0,1083.0,6,Priority First,No Production Required
P2,768,Titleist Club Glove Travel Cover,2017-09-24,10,158.0,1083,329,C,1,P2|768|2017-09-24,Demand_Surge_10pct,11.0,1083,0.0,0.0,0.0,1083.0,7,Priority First,No Production Required
P2,845,Garmin Approach S4 Golf GPS Watch,2017-09-24,15,169.0,1083,329,C,1,P2|845|2017-09-24,Demand_Surge_10pct,16.5,1083,0.0,0.0,0.0,1083.0,8,Priority First,No Production Required
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-10-01,469,1449.0,1083,353,A,3,P2|502|2017-10-01,Demand_Surge_10pct,515.9000000000001,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-10-01,195,719.0,1083,353,A,3,P2|627|2017-10-01,Demand_Surge_10pct,214.50000000000003,1083,0.0,0.0,0.0,1083.0,2,Priority First,No Production Required
P2,58,Diamondback Boys' Insight 24 Performance Hybr,2017-10-01,6,122.0,1083,353,C,1,P2|58|2017-10-01,Demand_Surge_10pct,6.6000000000000005,1083,0.0,0.0,0.0,1083.0,3,Priority First,No Production Required
P2,60,SOLE E25 Elliptical,2017-10-01,7,75.0,1083,353,C,1,P2|60|2017-10-01,Demand_Surge_10pct,7.700000000000001,1083,0.0,0.0,0.0,1083.0,4,Priority First,No Production Required
P2,61,Diamondback Girls' Clarity 24 Hybrid Bike 201,2017-10-01,8,120.0,1083,353,C,1,P2|61|2017-10-01,Demand_Surge_10pct,8.8,1083,0.0,0.0,0.0,1083.0,5,Priority First,No Production Required
P2,127,Stiga Master Series ST3100 Competition Indoor,2017-10-01,8,116.0,1083,353,C,1,P2|127|2017-10-01,Demand_Surge_10pct,8.8,1083,0.0,0.0,0.0,1083.0,6,Priority First,No Production Required
P2,303,Garmin Forerunner 910XT GPS Watch,2017-10-01,5,145.0,1083,353,C,1,P2|303|2017-10-01,Demand_Surge_10pct,5.5,1083,0.0,0.0,0.0,1083.0,7,Priority First,No Production Required
P2,768,Titleist Club Glove Travel Cover,2017-10-01,12,148.0,1083,353,C,1,P2|768|2017-10-01,Demand_Surge_10pct,13.2,1083,0.0,0.0,0.0,1083.0,8,Priority First,No Production Required
P2,845,Garmin Approach S4 Golf GPS Watch,2017-10-01,10,154.0,1083,353,C,1,P2|845|2017-10-01,Demand_Surge_10pct,11.0,1083,0.0,0.0,0.0,1083.0,9,Priority First,No Production Required
P2,860,Bushnell Pro X7 Jolt Slope Rangefinder,2017-10-01,10,82.0,1083,353,C,1,P2|860|2017-10-01,Demand_Surge_10pct,11.0,1083,0.0,0.0,0.0,1083.0,10,Priority First,No Production Required
P2,502,Nike Men's Dri-FIT Victory Golf Polo,2017-10-08,25,2791.0,1083,1049,A,3,P2|502|2017-10-08,Demand_Surge_10pct,27.500000000000004,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,627,Under Armour Girls' Toddler Spine Surge Runni,2017-10-08,5,1407.0,1083,1049,A,3,P2|627|2017-10-08,Demand_Surge_10pct,5.5,1083,0.0,0.0,0.0,1083.0,2,Priority First,No Production Required
P2,60,SOLE E25 Elliptical,2017-10-08,3,68.0,1083,1049,C,1,P2|60|2017-10-08,Demand_Surge_10pct,3.3000000000000003,1083,0.0,0.0,0.0,1083.0,3,Priority First,No Production Required
P2,860,Bushnell Pro X7 Jolt Slope Rangefinder,2017-10-08,1,72.0,1083,1049,C,1,P2|860|2017-10-08,Demand_Surge_10pct,1.1,1083,0.0,0.0,0.0,1083.0,4,Priority First,No Production Required
P2,1355,Lawn mower,2017-11-19,388,908.0,1083,695,C,1,P2|1355|2017-11-19,Demand_Surge_10pct,426.8,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,1355,Lawn mower,2017-11-26,0,520.0,1083,1083,C,1,P2|1355|2017-11-26,Demand_Surge_10pct,0.0,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,1355,Lawn mower,2017-12-03,0,520.0,1083,996,C,1,P2|1355|2017-12-03,Demand_Surge_10pct,0.0,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,1360,Smart watch ,2017-12-03,87,536.0,1083,996,C,1,P2|1360|2017-12-03,Demand_Surge_10pct,95.7,1083,0.0,0.0,0.0,1083.0,2,Priority First,No Production Required
P2,1355,Lawn mower,2017-12-10,0,520.0,1083,1025,C,1,P2|1355|2017-12-10,Demand_Surge_10pct,0.0,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,1360,Smart watch ,2017-12-10,58,449.0,1083,1025,C,1,P2|1360|2017-12-10,Demand_Surge_10pct,63.8,1083,0.0,0.0,0.0,1083.0,2,Priority First,No Production Required
P2,1355,Lawn mower,2017-12-17,0,520.0,1083,1083,C,1,P2|1355|2017-12-17,Demand_Surge_10pct,0.0,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,1360,Smart watch ,2017-12-17,0,391.0,1083,1083,C,1,P2|1360|2017-12-17,Demand_Surge_10pct,0.0,1083,0.0,0.0,0.0,1083.0,2,Priority First,No Production Required
P2,1355,Lawn mower,2017-12-24,0,520.0,1083,1083,C,1,P2|1355|2017-12-24,Demand_Surge_10pct,0.0,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,1360,Smart watch ,2017-12-24,0,391.0,1083,1083,C,1,P2|1360|2017-12-24,Demand_Surge_10pct,0.0,1083,0.0,0.0,0.0,1083.0,2,Priority First,No Production Required
P2,1355,Lawn mower,2017-12-31,0,520.0,1083,1083,C,1,P2|1355|2017-12-31,Demand_Surge_10pct,0.0,1083,0.0,0.0,0.0,1083.0,1,Priority First,No Production Required
P2,1360,Smart watch ,2017-12-31,0,391.0,1083,1083,C,1,P2|1360|2017-12-31,Demand_Surge_10pct,0.0,1083,0.0,0.0,0.0,1083.0,2,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-01-01,423,2563.0,913,135,A,3,P3|1014|2017-01-01,Demand_Surge_10pct,465.3,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-01-01,92,406.0,913,135,B,2,P3|957|2017-01-01,Demand_Surge_10pct,101.2,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
P3,977,ENO Atlas Hammock Straps,2017-01-01,9,35.0,913,135,B,2,P3|977|2017-01-01,Demand_Surge_10pct,9.9,913,0.0,0.0,0.0,913.0,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-01-01,142,512.0,913,135,B,2,P3|1004|2017-01-01,Demand_Surge_10pct,156.20000000000002,913,0.0,0.0,0.0,913.0,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-01-01,112,458.0,913,135,B,2,P3|1073|2017-01-01,Demand_Surge_10pct,123.20000000000002,913,0.0,0.0,0.0,913.0,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-01-08,372,2140.0,913,220,A,3,P3|1014|2017-01-08,Demand_Surge_10pct,409.2000000000001,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-01-08,85,314.0,913,220,B,2,P3|957|2017-01-08,Demand_Surge_10pct,93.5,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
P3,977,ENO Atlas Hammock Straps,2017-01-08,8,26.0,913,220,B,2,P3|977|2017-01-08,Demand_Surge_10pct,8.8,913,0.0,0.0,0.0,913.0,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-01-08,112,370.0,913,220,B,2,P3|1004|2017-01-08,Demand_Surge_10pct,123.20000000000002,913,0.0,0.0,0.0,913.0,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-01-08,116,346.0,913,220,B,2,P3|1073|2017-01-08,Demand_Surge_10pct,127.6,913,0.0,0.0,0.0,913.0,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-01-15,393,1768.0,913,197,A,3,P3|1014|2017-01-15,Demand_Surge_10pct,432.3,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-01-15,105,229.0,913,197,B,2,P3|957|2017-01-15,Demand_Surge_10pct,115.5,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
P3,977,ENO Atlas Hammock Straps,2017-01-15,7,18.0,913,197,B,2,P3|977|2017-01-15,Demand_Surge_10pct,7.700000000000001,913,0.0,0.0,0.0,913.0,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-01-15,116,258.0,913,197,B,2,P3|1004|2017-01-15,Demand_Surge_10pct,127.6,913,0.0,0.0,0.0,913.0,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-01-15,95,230.0,913,197,B,2,P3|1073|2017-01-15,Demand_Surge_10pct,104.5,913,0.0,0.0,0.0,913.0,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-01-22,388,1375.0,913,218,A,3,P3|1014|2017-01-22,Demand_Surge_10pct,426.8,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-01-22,100,124.0,913,218,B,2,P3|957|2017-01-22,Demand_Surge_10pct,110.0,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
P3,977,ENO Atlas Hammock Straps,2017-01-22,0,11.0,913,218,B,2,P3|977|2017-01-22,Demand_Surge_10pct,0.0,913,0.0,0.0,0.0,913.0,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-01-22,118,142.0,913,218,B,2,P3|1004|2017-01-22,Demand_Surge_10pct,129.8,913,0.0,0.0,0.0,913.0,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-01-22,89,135.0,913,218,B,2,P3|1073|2017-01-22,Demand_Surge_10pct,97.9,913,0.0,0.0,0.0,913.0,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-01-29,452,2563.0,913,145,A,3,P3|1014|2017-01-29,Demand_Surge_10pct,497.2000000000001,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-01-29,88,406.0,913,145,B,2,P3|957|2017-01-29,Demand_Surge_10pct,96.8,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
P3,977,ENO Atlas Hammock Straps,2017-01-29,16,35.0,913,145,B,2,P3|977|2017-01-29,Demand_Surge_10pct,17.6,913,0.0,0.0,0.0,913.0,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-01-29,109,512.0,913,145,B,2,P3|1004|2017-01-29,Demand_Surge_10pct,119.9,913,0.0,0.0,0.0,913.0,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-01-29,103,458.0,913,145,B,2,P3|1073|2017-01-29,Demand_Surge_10pct,113.3,913,0.0,0.0,0.0,913.0,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-02-05,449,2111.0,913,101,A,3,P3|1014|2017-02-05,Demand_Surge_10pct,493.9,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-02-05,108,318.0,913,101,B,2,P3|957|2017-02-05,Demand_Surge_10pct,118.8,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
P3,977,ENO Atlas Hammock Straps,2017-02-05,7,19.0,913,101,B,2,P3|977|2017-02-05,Demand_Surge_10pct,7.700000000000001,913,0.0,0.0,0.0,913.0,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-02-05,137,403.0,913,101,B,2,P3|1004|2017-02-05,Demand_Surge_10pct,150.70000000000002,913,0.0,0.0,0.0,913.0,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-02-05,111,355.0,913,101,B,2,P3|1073|2017-02-05,Demand_Surge_10pct,122.1,913,0.0,0.0,0.0,913.0,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-02-12,439,1662.0,913,119,A,3,P3|1014|2017-02-12,Demand_Surge_10pct,482.9,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-02-12,97,210.0,913,119,B,2,P3|957|2017-02-12,Demand_Surge_10pct,106.7,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
P3,977,ENO Atlas Hammock Straps,2017-02-12,5,12.0,913,119,B,2,P3|977|2017-02-12,Demand_Surge_10pct,5.5,913,0.0,0.0,0.0,913.0,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-02-12,133,266.0,913,119,B,2,P3|1004|2017-02-12,Demand_Surge_10pct,146.3,913,0.0,0.0,0.0,913.0,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-02-12,120,244.0,913,119,B,2,P3|1073|2017-02-12,Demand_Surge_10pct,132.0,913,0.0,0.0,0.0,913.0,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-02-19,431,1223.0,913,139,A,3,P3|1014|2017-02-19,Demand_Surge_10pct,474.1,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-02-19,110,113.0,913,139,B,2,P3|957|2017-02-19,Demand_Surge_10pct,121.0,913,8.0,8.0,0.0,905.0,2,Priority First,Demand Fully Satisfied
P3,977,ENO Atlas Hammock Straps,2017-02-19,12,7.0,913,139,B,2,P3|977|2017-02-19,Demand_Surge_10pct,13.2,913,6.199999999999999,6.199999999999999,0.0,898.8,3,Priority First,Demand Fully Satisfied
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-02-19,118,133.0,913,139,B,2,P3|1004|2017-02-19,Demand_Surge_10pct,129.8,913,0.0,0.0,0.0,898.8,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-02-19,103,124.0,913,139,B,2,P3|1073|2017-02-19,Demand_Surge_10pct,113.3,913,0.0,0.0,0.0,898.8,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-02-26,470,2563.0,913,138,A,3,P3|1014|2017-02-26,Demand_Surge_10pct,517.0,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-02-26,107,406.0,913,138,B,2,P3|957|2017-02-26,Demand_Surge_10pct,117.7,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
P3,977,ENO Atlas Hammock Straps,2017-02-26,0,35.0,913,138,B,2,P3|977|2017-02-26,Demand_Surge_10pct,0.0,913,0.0,0.0,0.0,913.0,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-02-26,102,512.0,913,138,B,2,P3|1004|2017-02-26,Demand_Surge_10pct,112.2,913,0.0,0.0,0.0,913.0,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-02-26,96,458.0,913,138,B,2,P3|1073|2017-02-26,Demand_Surge_10pct,105.6,913,0.0,0.0,0.0,913.0,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-03-05,300,2093.0,913,254,A,3,P3|1014|2017-03-05,Demand_Surge_10pct,330.0,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-03-05,113,299.0,913,254,B,2,P3|957|2017-03-05,Demand_Surge_10pct,124.3,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
P3,977,ENO Atlas Hammock Straps,2017-03-05,14,35.0,913,254,B,2,P3|977|2017-03-05,Demand_Surge_10pct,15.400000000000002,913,0.0,0.0,0.0,913.0,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-03-05,112,410.0,913,254,B,2,P3|1004|2017-03-05,Demand_Surge_10pct,123.20000000000002,913,0.0,0.0,0.0,913.0,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-03-05,120,362.0,913,254,B,2,P3|1073|2017-03-05,Demand_Surge_10pct,132.0,913,0.0,0.0,0.0,913.0,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-03-12,435,1793.0,913,155,A,3,P3|1014|2017-03-12,Demand_Surge_10pct,478.50000000000006,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-03-12,98,186.0,913,155,B,2,P3|957|2017-03-12,Demand_Surge_10pct,107.8,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
P3,977,ENO Atlas Hammock Straps,2017-03-12,4,21.0,913,155,B,2,P3|977|2017-03-12,Demand_Surge_10pct,4.4,913,0.0,0.0,0.0,913.0,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-03-12,120,298.0,913,155,B,2,P3|1004|2017-03-12,Demand_Surge_10pct,132.0,913,0.0,0.0,0.0,913.0,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-03-12,101,242.0,913,155,B,2,P3|1073|2017-03-12,Demand_Surge_10pct,111.1,913,0.0,0.0,0.0,913.0,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-03-19,413,1358.0,913,159,A,3,P3|1014|2017-03-19,Demand_Surge_10pct,454.3,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-03-19,103,88.0,913,159,B,2,P3|957|2017-03-19,Demand_Surge_10pct,113.3,913,25.299999999999997,25.299999999999997,0.0,887.7,2,Priority First,Demand Fully Satisfied
P3,977,ENO Atlas Hammock Straps,2017-03-19,5,17.0,913,159,B,2,P3|977|2017-03-19,Demand_Surge_10pct,5.5,913,0.0,0.0,0.0,887.7,3,Priority First,No Production Required
P3,1004,Field & Stream Sportsman 16 Gun Fire Safe,2017-03-19,115,178.0,913,159,B,2,P3|1004|2017-03-19,Demand_Surge_10pct,126.5,913,0.0,0.0,0.0,887.7,4,Priority First,No Production Required
P3,1073,Pelican Sunstream 100 Kayak,2017-03-19,118,141.0,913,159,B,2,P3|1073|2017-03-19,Demand_Surge_10pct,129.8,913,0.0,0.0,0.0,887.7,5,Priority First,No Production Required
P3,1014,O'Brien Men's Neoprene Life Vest,2017-03-26,358,2563.0,913,235,A,3,P3|1014|2017-03-26,Demand_Surge_10pct,393.8,913,0.0,0.0,0.0,913.0,1,Priority First,No Production Required
P3,957,Diamondback Women's Serene Classic Comfort Bi,2017-03-26,107,406.0,913,235,B,2,P3|957|2017-03-26,Demand_Surge_10pct,117.7,913,0.0,0.0,0.0,913.0,2,Priority First,No Production Required
